Country,Year,FDI Flows - Inward (% of GDP)
United Kingdom,2021,-2.2796042163089
United Kingdom,2022,0.47877784133399
United Kingdom,2005,7.1869329846772
United Kingdom,2006,5.4390114661291
United Kingdom,2007,5.7182126934537
United Kingdom,2008,3.1312452109645
United Kingdom,2009,3.714303500776
United Kingdom,2010,2.3352521612286
United Kingdom,2011,1.5825218996003
United Kingdom,2012,2.0553947374438
United Kingdom,2013,1.8545159233576
United Kingdom,2014,0.80593328788219
United Kingdom,2015,1.3352841941438
United Kingdom,2016,9.5778553376472
United Kingdom,2017,3.5923753213317
United Kingdom,2018,3.0509827362284
United Kingdom,2019,1.8868223779508
United Kingdom,2020,2.1540852194339
United Kingdom,2021,-2.2796042163089
United Kingdom,2022,0.47877784133399
United Kingdom,2005,7.1869329846772
United Kingdom,2006,5.4390114661291
United Kingdom,2007,5.7182126934537
United Kingdom,2008,3.1312452109645
United Kingdom,2009,3.714303500776
United Kingdom,2010,2.3352521612286
United Kingdom,2011,1.5825218996003
United Kingdom,2012,2.0553947374438
United Kingdom,2013,1.8545159233576
United Kingdom,2014,0.80593328788219
United Kingdom,2015,1.3352841941438
United Kingdom,2016,9.5778553376472
United Kingdom,2017,3.5923753213317
United Kingdom,2018,3.0509827362284
United Kingdom,2019,1.8868223779508
United Kingdom,2020,2.1540852194339
United Kingdom,2021,-2.2796042163089
United Kingdom,2022,0.47877784133399
United Kingdom,2005,7.1869329846772
United Kingdom,2006,5.4390114661291
United Kingdom,2007,5.7182126934537
United Kingdom,2008,3.1312452109645
United Kingdom,2009,3.714303500776
United Kingdom,2010,2.3352521612286
United Kingdom,2011,1.5825218996003
United Kingdom,2012,2.0553947374438
United Kingdom,2013,1.8545159233576
United Kingdom,2014,0.80593328788219
United Kingdom,2015,1.3352841941438
United Kingdom,2016,9.5778553376472
United Kingdom,2017,3.5923753213317
United Kingdom,2018,3.0509827362284
United Kingdom,2019,1.8868223779508
United Kingdom,2020,2.1540852194339
United Kingdom,2021,-2.2796042163089
United Kingdom,2022,0.47877784133399
United Kingdom,2005,7.1869329846772
United Kingdom,2006,5.4390114661291
United Kingdom,2007,5.7182126934537
United Kingdom,2008,3.1312452109645
United Kingdom,2009,3.714303500776
United Kingdom,2010,2.3352521612286
United Kingdom,2011,1.5825218996003
United Kingdom,2012,2.0553947374438
United Kingdom,2013,1.8545159233576
United Kingdom,2014,0.80593328788219
United Kingdom,2015,1.3352841941438
United Kingdom,2016,9.5778553376472
United Kingdom,2017,3.5923753213317
United Kingdom,2018,3.0509827362284
United Kingdom,2019,1.8868223779508
United Kingdom,2020,2.1540852194339
United Kingdom,2021,-2.2796042163089
United Kingdom,2022,0.47877784133399
Greece,2005,0.25136290983607
Greece,2006,1.9587610623547
Greece,2007,0.6622004549485
Greece,2008,1.2615209992451
Greece,2009,0.73542307783362
Greece,2010,0.11109587587448
Greece,2011,0.40430880582199
Greece,2012,0.71923683479922
Greece,2013,1.1791803297005
Greece,2014,1.1396409644246
Greece,2015,0.64792362698725
Greece,2016,1.4302295346333
Greece,2017,1.7400713197321
Greece,2018,1.872606630328
Greece,2019,2.4453306214123
Greece,2020,1.6965484832497
Greece,2021,2.9447145287307
Greece,2022,3.8056614044277
Greece,2005,0.25136290983607
Greece,2006,1.9587610623547
Greece,2007,0.6622004549485
Greece,2008,1.2615209992451
Greece,2009,0.73542307783362
Greece,2010,0.11109587587448
Greece,2011,0.40430880582199
Greece,2012,0.71923683479922
Greece,2013,1.1791803297005
Greece,2014,1.1396409644246
Greece,2015,0.64792362698725
Greece,2016,1.4302295346333
Greece,2017,1.7400713197321
Greece,2018,1.872606630328
Greece,2019,2.4453306214123
Greece,2020,1.6965484832497
Greece,2021,2.9447145287307
Greece,2022,3.8056614044277
Greece,2005,0.25136290983607
Greece,2006,1.9587610623547
Greece,2007,0.6622004549485
Greece,2008,1.2615209992451
Greece,2009,0.73542307783362
Greece,2010,0.11109587587448
Greece,2011,0.40430880582199
Greece,2012,0.71923683479922
Greece,2013,1.1791803297005
Greece,2014,1.1396409644246
Greece,2015,0.64792362698725
Greece,2016,1.4302295346333
Greece,2017,1.7400713197321
Greece,2018,1.872606630328
Greece,2019,2.4453306214123
Greece,2020,1.6965484832497
Greece,2021,2.9447145287307
Greece,2022,3.8056614044277
Greece,2005,0.25136290983607
Greece,2006,1.9587610623547
Greece,2007,0.6622004549485
Greece,2008,1.2615209992451
Greece,2009,0.73542307783362
Greece,2010,0.11109587587448
Greece,2011,0.40430880582199
Greece,2012,0.71923683479922
Greece,2013,1.1791803297005
Greece,2014,1.1396409644246
Greece,2015,0.64792362698725
Greece,2016,1.4302295346333
Greece,2017,1.7400713197321
Greece,2018,1.872606630328
Greece,2019,2.4453306214123
Greece,2020,1.6965484832497
Greece,2021,2.9447145287307
Greece,2022,3.8056614044277
Greece,2005,0.25136290983607
Greece,2006,1.9587610623547
Greece,2007,0.6622004549485
Greece,2008,1.2615209992451
Greece,2009,0.73542307783362
Greece,2010,0.11109587587448
Greece,2011,0.40430880582199
Greece,2012,0.71923683479922
Greece,2013,1.1791803297005
Greece,2014,1.1396409644246
Greece,2015,0.64792362698725
Greece,2016,1.4302295346333
Greece,2017,1.7400713197321
Greece,2018,1.872606630328
Greece,2019,2.4453306214123
Greece,2020,1.6965484832497
Greece,2021,2.9447145287307
Greece,2022,3.8056614044277
Greece,2005,0.25136290983607
Greece,2006,1.9587610623547
Greece,2007,0.6622004549485
Greece,2008,1.2615209992451
Greece,2009,0.73542307783362
Greece,2010,0.11109587587448
Greece,2011,0.40430880582199
Greece,2012,0.71923683479922
Greece,2013,1.1791803297005
Greece,2014,1.1396409644246
Greece,2015,0.64792362698725
Greece,2016,1.4302295346333
Greece,2017,1.7400713197321
Greece,2018,1.872606630328
Greece,2019,2.4453306214123
Greece,2020,1.6965484832497
Greece,2021,2.9447145287307
Greece,2022,3.8056614044277
Hungary,2005,6.8111355373384
Hungary,2006,5.891358216658
Hungary,2007,2.8188193581396
Hungary,2008,4.0404854809759
Hungary,2009,1.6595497681592
Hungary,2010,1.7816180848656
Hungary,2011,4.6165308354581
Hungary,2012,11.353274157336
Hungary,2013,2.6433104565496
Hungary,2014,5.6489670886158
Hungary,2015,-11.61951650833
Hungary,2016,-4.2287550444135
Hungary,2017,2.4556558179949
Hungary,2018,4.0233419634283
Hungary,2019,2.5264088603289
Hungary,2020,4.3518066193149
Hungary,2021,4.4114593021205
Hungary,2022,5.2131094974628
Hungary,2005,6.8111355373384
Hungary,2006,5.891358216658
Hungary,2007,2.8188193581396
Hungary,2008,4.0404854809759
Hungary,2009,1.6595497681592
Hungary,2010,1.7816180848656
Hungary,2011,4.6165308354581
Hungary,2012,11.353274157336
Hungary,2013,2.6433104565496
Hungary,2014,5.6489670886158
Hungary,2015,-11.61951650833
Hungary,2016,-4.2287550444135
Hungary,2017,2.4556558179949
Hungary,2018,4.0233419634283
Hungary,2019,2.5264088603289
Hungary,2020,4.3518066193149
Hungary,2021,4.4114593021205
Hungary,2022,5.2131094974628
Hungary,2005,6.8111355373384
Hungary,2006,5.891358216658
Hungary,2007,2.8188193581396
Hungary,2008,4.0404854809759
Hungary,2009,1.6595497681592
Hungary,2010,1.7816180848656
Hungary,2011,4.6165308354581
Hungary,2012,11.353274157336
Hungary,2013,2.6433104565496
Hungary,2014,5.6489670886158
Hungary,2015,-11.61951650833
Hungary,2016,-4.2287550444135
Hungary,2017,2.4556558179949
Hungary,2018,4.0233419634283
Hungary,2019,2.5264088603289
Hungary,2020,4.3518066193149
Hungary,2021,4.4114593021205
Hungary,2022,5.2131094974628
Hungary,2005,6.8111355373384
Hungary,2006,5.891358216658
Hungary,2007,2.8188193581396
Hungary,2008,4.0404854809759
Hungary,2009,1.6595497681592
Hungary,2010,1.7816180848656
Hungary,2011,4.6165308354581
Hungary,2012,11.353274157336
Hungary,2013,2.6433104565496
Hungary,2014,5.6489670886158
Hungary,2015,-11.61951650833
Hungary,2016,-4.2287550444135
Hungary,2017,2.4556558179949
Hungary,2018,4.0233419634283
Hungary,2019,2.5264088603289
Hungary,2020,4.3518066193149
Hungary,2021,4.4114593021205
Hungary,2022,5.2131094974628
Hungary,2005,6.8111355373384
Hungary,2006,5.891358216658
Hungary,2007,2.8188193581396
Hungary,2008,4.0404854809759
Hungary,2009,1.6595497681592
Hungary,2010,1.7816180848656
Hungary,2011,4.6165308354581
Hungary,2012,11.353274157336
Hungary,2013,2.6433104565496
Hungary,2014,5.6489670886158
Hungary,2015,-11.61951650833
Hungary,2016,-4.2287550444135
Hungary,2017,2.4556558179949
Hungary,2018,4.0233419634283
Hungary,2019,2.5264088603289
Hungary,2020,4.3518066193149
Hungary,2021,4.4114593021205
Hungary,2022,5.2131094974628
Hungary,2005,6.8111355373384
Hungary,2006,5.891358216658
Hungary,2007,2.8188193581396
Hungary,2008,4.0404854809759
Hungary,2009,1.6595497681592
Hungary,2010,1.7816180848656
Hungary,2011,4.6165308354581
Hungary,2012,11.353274157336
Hungary,2013,2.6433104565496
Hungary,2014,5.6489670886158
Hungary,2015,-11.61951650833
Hungary,2016,-4.2287550444135
Hungary,2017,2.4556558179949
Hungary,2018,4.0233419634283
Hungary,2019,2.5264088603289
Hungary,2020,4.3518066193149
Hungary,2021,4.4114593021205
Hungary,2022,5.2131094974628
Indonesia,2005,2.6653094485971
Indonesia,2006,1.2318503249212
Indonesia,2007,1.4651204490132
Indonesia,2008,1.6690226670402
Indonesia,2009,0.84310357522236
Indonesia,2010,1.8237459644108
Indonesia,2011,2.1547218151222
Indonesia,2012,2.0850449502702
Indonesia,2013,2.0620825247246
Indonesia,2014,2.4484326034996
Indonesia,2015,1.9330799570938
Indonesia,2016,0.42076350386864
Indonesia,2017,2.0262525690006
Indonesia,2018,1.9729024539192
Indonesia,2019,2.1341258273725
Indonesia,2020,1.7554332410372
Indonesia,2021,1.7809533963391
Indonesia,2022,1.6765974260333
Indonesia,2005,2.6653094485971
Indonesia,2006,1.2318503249212
Indonesia,2007,1.4651204490132
Indonesia,2008,1.6690226670402
Indonesia,2009,0.84310357522236
Indonesia,2010,1.8237459644108
Indonesia,2011,2.1547218151222
Indonesia,2012,2.0850449502702
Indonesia,2013,2.0620825247246
Indonesia,2014,2.4484326034996
Indonesia,2015,1.9330799570938
Indonesia,2016,0.42076350386864
Indonesia,2017,2.0262525690006
Indonesia,2018,1.9729024539192
Indonesia,2019,2.1341258273725
Indonesia,2020,1.7554332410372
Indonesia,2021,1.7809533963391
Indonesia,2022,1.6765974260333
Indonesia,2005,2.6653094485971
Indonesia,2006,1.2318503249212
Indonesia,2007,1.4651204490132
Indonesia,2008,1.6690226670402
Indonesia,2009,0.84310357522236
Indonesia,2010,1.8237459644108
Indonesia,2011,2.1547218151222
Indonesia,2012,2.0850449502702
Indonesia,2013,2.0620825247246
Indonesia,2014,2.4484326034996
Indonesia,2015,1.9330799570938
Indonesia,2016,0.42076350386864
Indonesia,2017,2.0262525690006
Indonesia,2018,1.9729024539192
Indonesia,2019,2.1341258273725
Indonesia,2020,1.7554332410372
Indonesia,2021,1.7809533963391
Indonesia,2022,1.6765974260333
Indonesia,2005,2.6653094485971
Indonesia,2006,1.2318503249212
Indonesia,2007,1.4651204490132
Indonesia,2008,1.6690226670402
Indonesia,2009,0.84310357522236
Indonesia,2010,1.8237459644108
Indonesia,2011,2.1547218151222
Indonesia,2012,2.0850449502702
Indonesia,2013,2.0620825247246
Indonesia,2014,2.4484326034996
Indonesia,2015,1.9330799570938
Indonesia,2016,0.42076350386864
Indonesia,2017,2.0262525690006
Indonesia,2018,1.9729024539192
Indonesia,2019,2.1341258273725
Indonesia,2020,1.7554332410372
Indonesia,2021,1.7809533963391
Indonesia,2022,1.6765974260333
Indonesia,2005,2.6653094485971
Indonesia,2006,1.2318503249212
Indonesia,2007,1.4651204490132
Indonesia,2008,1.6690226670402
Indonesia,2009,0.84310357522236
Indonesia,2010,1.8237459644108
Indonesia,2011,2.1547218151222
Indonesia,2012,2.0850449502702
Indonesia,2013,2.0620825247246
Indonesia,2014,2.4484326034996
Indonesia,2015,1.9330799570938
Indonesia,2016,0.42076350386864
Indonesia,2017,2.0262525690006
Indonesia,2018,1.9729024539192
Indonesia,2019,2.1341258273725
Indonesia,2020,1.7554332410372
Indonesia,2021,1.7809533963391
Indonesia,2022,1.6765974260333
Indonesia,2005,2.6653094485971
Indonesia,2006,1.2318503249212
Indonesia,2007,1.4651204490132
Indonesia,2008,1.6690226670402
Indonesia,2009,0.84310357522236
Indonesia,2010,1.8237459644108
Indonesia,2011,2.1547218151222
Indonesia,2012,2.0850449502702
Indonesia,2013,2.0620825247246
Indonesia,2014,2.4484326034996
Indonesia,2015,1.9330799570938
Indonesia,2016,0.42076350386864
Indonesia,2017,2.0262525690006
Indonesia,2018,1.9729024539192
Indonesia,2019,2.1341258273725
Indonesia,2020,1.7554332410372
Indonesia,2021,1.7809533963391
Indonesia,2022,1.6765974260333
India,2005,0.93660054146988
India,2006,2.2124827720964
India,2007,2.1789431984403
India,2008,3.7831138723744
India,2009,2.7420827227699
India,2010,1.6597027454105
India,2011,1.9497363121675
India,2012,1.2894718582183
India,2013,1.4685574139107
India,2014,1.6924951779037
India,2015,2.0500438256076
India,2016,1.9409250717294
India,2017,1.522907050145
India,2018,1.5240426015551
India,2019,1.775339156614
India,2020,2.4085738673291
India,2021,1.4081496182975
India,2022,1.4397880853356
India,2005,0.93660054146988
India,2006,2.2124827720964
India,2007,2.1789431984403
India,2008,3.7831138723744
India,2009,2.7420827227699
India,2010,1.6597027454105
India,2011,1.9497363121675
India,2012,1.2894718582183
India,2013,1.4685574139107
India,2014,1.6924951779037
India,2015,2.0500438256076
India,2016,1.9409250717294
India,2017,1.522907050145
India,2018,1.5240426015551
India,2019,1.775339156614
India,2020,2.4085738673291
India,2021,1.4081496182975
India,2022,1.4397880853356
India,2005,0.93660054146988
India,2006,2.2124827720964
India,2007,2.1789431984403
India,2008,3.7831138723744
India,2009,2.7420827227699
India,2010,1.6597027454105
India,2011,1.9497363121675
India,2012,1.2894718582183
India,2013,1.4685574139107
India,2014,1.6924951779037
India,2015,2.0500438256076
India,2016,1.9409250717294
India,2017,1.522907050145
India,2018,1.5240426015551
India,2019,1.775339156614
India,2020,2.4085738673291
India,2021,1.4081496182975
India,2022,1.4397880853356
India,2005,0.93660054146988
India,2006,2.2124827720964
India,2007,2.1789431984403
India,2008,3.7831138723744
India,2009,2.7420827227699
India,2010,1.6597027454105
India,2011,1.9497363121675
India,2012,1.2894718582183
India,2013,1.4685574139107
India,2014,1.6924951779037
India,2015,2.0500438256076
India,2016,1.9409250717294
India,2017,1.522907050145
India,2018,1.5240426015551
India,2019,1.775339156614
India,2020,2.4085738673291
India,2021,1.4081496182975
India,2022,1.4397880853356
India,2005,0.93660054146988
India,2006,2.2124827720964
India,2007,2.1789431984403
India,2008,3.7831138723744
India,2009,2.7420827227699
India,2010,1.6597027454105
India,2011,1.9497363121675
India,2012,1.2894718582183
India,2013,1.4685574139107
India,2014,1.6924951779037
India,2015,2.0500438256076
India,2016,1.9409250717294
India,2017,1.522907050145
India,2018,1.5240426015551
India,2019,1.775339156614
India,2020,2.4085738673291
India,2021,1.4081496182975
India,2022,1.4397880853356
India,2005,0.93660054146988
India,2006,2.2124827720964
India,2007,2.1789431984403
India,2008,3.7831138723744
India,2009,2.7420827227699
India,2010,1.6597027454105
India,2011,1.9497363121675
India,2012,1.2894718582183
India,2013,1.4685574139107
India,2014,1.6924951779037
India,2015,2.0500438256076
India,2016,1.9409250717294
India,2017,1.522907050145
India,2018,1.5240426015551
India,2019,1.775339156614
India,2020,2.4085738673291
India,2021,1.4081496182975
India,2022,1.4397880853356
Ireland,2005,-14.94753806569
Ireland,2006,-2.3883884659252
Ireland,2007,9.149846435715
Ireland,2008,-5.9615907320194
Ireland,2009,10.87655583777
Ireland,2010,19.289769764699
Ireland,2011,9.8532851129077
Ireland,2012,21.722330609423
Ireland,2013,21.244337921701
Ireland,2014,18.555887419826
Ireland,2015,74.503068262404
Ireland,2016,13.189145003395
Ireland,2017,15.633398272959
Ireland,2018,-3.2355109087272
Ireland,2019,39.728162267902
Ireland,2020,19.160119083429
Ireland,2021,3.1021258402283
Ireland,2022,0.27915853538343
Ireland,2005,-14.94753806569
Ireland,2006,-2.3883884659252
Ireland,2007,9.149846435715
Ireland,2008,-5.9615907320194
Ireland,2009,10.87655583777
Ireland,2010,19.289769764699
Ireland,2011,9.8532851129077
Ireland,2012,21.722330609423
Ireland,2013,21.244337921701
Ireland,2014,18.555887419826
Ireland,2015,74.503068262404
Ireland,2016,13.189145003395
Ireland,2017,15.633398272959
Ireland,2018,-3.2355109087272
Ireland,2019,39.728162267902
Ireland,2020,19.160119083429
Ireland,2021,3.1021258402283
Ireland,2022,0.27915853538343
Ireland,2005,-14.94753806569
Ireland,2006,-2.3883884659252
Ireland,2007,9.149846435715
Ireland,2008,-5.9615907320194
Ireland,2009,10.87655583777
Ireland,2010,19.289769764699
Ireland,2011,9.8532851129077
Ireland,2012,21.722330609423
Ireland,2013,21.244337921701
Ireland,2014,18.555887419826
Ireland,2015,74.503068262404
Ireland,2016,13.189145003395
Ireland,2017,15.633398272959
Ireland,2018,-3.2355109087272
Ireland,2019,39.728162267902
Ireland,2020,19.160119083429
Ireland,2021,3.1021258402283
Ireland,2022,0.27915853538343
Ireland,2005,-14.94753806569
Ireland,2006,-2.3883884659252
Ireland,2007,9.149846435715
Ireland,2008,-5.9615907320194
Ireland,2009,10.87655583777
Ireland,2010,19.289769764699
Ireland,2011,9.8532851129077
Ireland,2012,21.722330609423
Ireland,2013,21.244337921701
Ireland,2014,18.555887419826
Ireland,2015,74.503068262404
Ireland,2016,13.189145003395
Ireland,2017,15.633398272959
Ireland,2018,-3.2355109087272
Ireland,2019,39.728162267902
Ireland,2020,19.160119083429
Ireland,2021,3.1021258402283
Ireland,2022,0.27915853538343
Ireland,2005,-14.94753806569
Ireland,2006,-2.3883884659252
Ireland,2007,9.149846435715
Ireland,2008,-5.9615907320194
Ireland,2009,10.87655583777
Ireland,2010,19.289769764699
Ireland,2011,9.8532851129077
Ireland,2012,21.722330609423
Ireland,2013,21.244337921701
Ireland,2014,18.555887419826
Ireland,2015,74.503068262404
Ireland,2016,13.189145003395
Ireland,2017,15.633398272959
Ireland,2018,-3.2355109087272
Ireland,2019,39.728162267902
Ireland,2020,19.160119083429
Ireland,2021,3.1021258402283
Ireland,2022,0.27915853538343
Ireland,2005,-14.94753806569
Ireland,2006,-2.3883884659252
Ireland,2007,9.149846435715
Ireland,2008,-5.9615907320194
Ireland,2009,10.87655583777
Ireland,2010,19.289769764699
Ireland,2011,9.8532851129077
Ireland,2012,21.722330609423
Ireland,2013,21.244337921701
Ireland,2014,18.555887419826
Ireland,2015,74.503068262404
Ireland,2016,13.189145003395
Ireland,2017,15.633398272959
Ireland,2018,-3.2355109087272
Ireland,2019,39.728162267902
Ireland,2020,19.160119083429
Ireland,2021,3.1021258402283
Ireland,2022,0.27915853538343
Iceland,2005,18.252048962824
Iceland,2006,22.092201346521
Iceland,2007,31.507348293561
Iceland,2008,5.0853005171496
Iceland,2009,0.5987066470855
Iceland,2010,1.7826538410807
Iceland,2011,7.274492716807
Iceland,2012,6.9473618394421
Iceland,2013,2.4612663228529
Iceland,2014,2.5039974921605
Iceland,2015,4.0455316201587
Iceland,2016,-2.0546941727075
Iceland,2017,-0.16743886899949
Iceland,2018,-1.4530206892456
Iceland,2019,-0.91167344593222
Iceland,2020,-4.3060704740369
Iceland,2021,2.0319953098109
Iceland,2022,2.9055661468982
Iceland,2005,18.252048962824
Iceland,2006,22.092201346521
Iceland,2007,31.507348293561
Iceland,2008,5.0853005171496
Iceland,2009,0.5987066470855
Iceland,2010,1.7826538410807
Iceland,2011,7.274492716807
Iceland,2012,6.9473618394421
Iceland,2013,2.4612663228529
Iceland,2014,2.5039974921605
Iceland,2015,4.0455316201587
Iceland,2016,-2.0546941727075
Iceland,2017,-0.16743886899949
Iceland,2018,-1.4530206892456
Iceland,2019,-0.91167344593222
Iceland,2020,-4.3060704740369
Iceland,2021,2.0319953098109
Iceland,2022,2.9055661468982
Iceland,2005,18.252048962824
Iceland,2006,22.092201346521
Iceland,2007,31.507348293561
Iceland,2008,5.0853005171496
Iceland,2009,0.5987066470855
Iceland,2010,1.7826538410807
Iceland,2011,7.274492716807
Iceland,2012,6.9473618394421
Iceland,2013,2.4612663228529
Iceland,2014,2.5039974921605
Iceland,2015,4.0455316201587
Iceland,2016,-2.0546941727075
Iceland,2017,-0.16743886899949
Iceland,2018,-1.4530206892456
Iceland,2019,-0.91167344593222
Iceland,2020,-4.3060704740369
Iceland,2021,2.0319953098109
Iceland,2022,2.9055661468982
Iceland,2005,18.252048962824
Iceland,2006,22.092201346521
Iceland,2007,31.507348293561
Iceland,2008,5.0853005171496
Iceland,2009,0.5987066470855
Iceland,2010,1.7826538410807
Iceland,2011,7.274492716807
Iceland,2012,6.9473618394421
Iceland,2013,2.4612663228529
Iceland,2014,2.5039974921605
Iceland,2015,4.0455316201587
Iceland,2016,-2.0546941727075
Iceland,2017,-0.16743886899949
Iceland,2018,-1.4530206892456
Iceland,2019,-0.91167344593222
Iceland,2020,-4.3060704740369
Iceland,2021,2.0319953098109
Iceland,2022,2.9055661468982
Iceland,2005,18.252048962824
Iceland,2006,22.092201346521
Iceland,2007,31.507348293561
Iceland,2008,5.0853005171496
Iceland,2009,0.5987066470855
Iceland,2010,1.7826538410807
Iceland,2011,7.274492716807
Iceland,2012,6.9473618394421
Iceland,2013,2.4612663228529
Iceland,2014,2.5039974921605
Iceland,2015,4.0455316201587
Iceland,2016,-2.0546941727075
Iceland,2017,-0.16743886899949
Iceland,2018,-1.4530206892456
Iceland,2019,-0.91167344593222
Iceland,2020,-4.3060704740369
Iceland,2021,2.0319953098109
Iceland,2022,2.9055661468982
Iceland,2005,18.252048962824
Iceland,2006,22.092201346521
Iceland,2007,31.507348293561
Iceland,2008,5.0853005171496
Iceland,2009,0.5987066470855
Iceland,2010,1.7826538410807
Iceland,2011,7.274492716807
Iceland,2012,6.9473618394421
Iceland,2013,2.4612663228529
Iceland,2014,2.5039974921605
Iceland,2015,4.0455316201587
Iceland,2016,-2.0546941727075
Iceland,2017,-0.16743886899949
Iceland,2018,-1.4530206892456
Iceland,2019,-0.91167344593222
Iceland,2020,-4.3060704740369
Iceland,2021,2.0319953098109
Iceland,2022,2.9055661468982
Israel,2005,3.275587104037
Israel,2006,9.0697229002045
Israel,2007,4.7799388599837
Israel,2008,4.6585596982104
Israel,2009,2.1684928856771
Israel,2010,2.9237039303478
Israel,2011,3.23593964386
Israel,2012,3.4297583213715
Israel,2013,3.9788251136625
Israel,2014,1.9259025310124
Israel,2015,3.7447629706389
Israel,2016,3.7351036872785
Israel,2017,4.7288233522307
Israel,2018,5.7349204639841
Israel,2019,4.3444742620151
Israel,2020,5.0928689779191
Israel,2021,3.869657552429
Israel,2022,4.3869323264046
Israel,2005,3.275587104037
Israel,2006,9.0697229002045
Israel,2007,4.7799388599837
Israel,2008,4.6585596982104
Israel,2009,2.1684928856771
Israel,2010,2.9237039303478
Israel,2011,3.23593964386
Israel,2012,3.4297583213715
Israel,2013,3.9788251136625
Israel,2014,1.9259025310124
Israel,2015,3.7447629706389
Israel,2016,3.7351036872785
Israel,2017,4.7288233522307
Israel,2018,5.7349204639841
Israel,2019,4.3444742620151
Israel,2020,5.0928689779191
Israel,2021,3.869657552429
Israel,2022,4.3869323264046
Israel,2005,3.275587104037
Israel,2006,9.0697229002045
Israel,2007,4.7799388599837
Israel,2008,4.6585596982104
Israel,2009,2.1684928856771
Israel,2010,2.9237039303478
Israel,2011,3.23593964386
Israel,2012,3.4297583213715
Israel,2013,3.9788251136625
Israel,2014,1.9259025310124
Israel,2015,3.7447629706389
Israel,2016,3.7351036872785
Israel,2017,4.7288233522307
Israel,2018,5.7349204639841
Israel,2019,4.3444742620151
Israel,2020,5.0928689779191
Israel,2021,3.869657552429
Israel,2022,4.3869323264046
Israel,2005,3.275587104037
Israel,2006,9.0697229002045
Israel,2007,4.7799388599837
Israel,2008,4.6585596982104
Israel,2009,2.1684928856771
Israel,2010,2.9237039303478
Israel,2011,3.23593964386
Israel,2012,3.4297583213715
Israel,2013,3.9788251136625
Israel,2014,1.9259025310124
Israel,2015,3.7447629706389
Israel,2016,3.7351036872785
Israel,2017,4.7288233522307
Israel,2018,5.7349204639841
Israel,2019,4.3444742620151
Israel,2020,5.0928689779191
Israel,2021,3.869657552429
Israel,2022,4.3869323264046
Israel,2005,3.275587104037
Israel,2006,9.0697229002045
Israel,2007,4.7799388599837
Israel,2008,4.6585596982104
Israel,2009,2.1684928856771
Israel,2010,2.9237039303478
Israel,2011,3.23593964386
Israel,2012,3.4297583213715
Israel,2013,3.9788251136625
Israel,2014,1.9259025310124
Israel,2015,3.7447629706389
Israel,2016,3.7351036872785
Israel,2017,4.7288233522307
Israel,2018,5.7349204639841
Israel,2019,4.3444742620151
Israel,2020,5.0928689779191
Israel,2021,3.869657552429
Israel,2022,4.3869323264046
Israel,2005,3.275587104037
Israel,2006,9.0697229002045
Israel,2007,4.7799388599837
Israel,2008,4.6585596982104
Israel,2009,2.1684928856771
Israel,2010,2.9237039303478
Israel,2011,3.23593964386
Israel,2012,3.4297583213715
Israel,2013,3.9788251136625
Israel,2014,1.9259025310124
Israel,2015,3.7447629706389
Israel,2016,3.7351036872785
Israel,2017,4.7288233522307
Israel,2018,5.7349204639841
Israel,2019,4.3444742620151
Israel,2020,5.0928689779191
Israel,2021,3.869657552429
Israel,2022,4.3869323264046
Italy,2005,1.0741602090015
Italy,2006,2.0137678427044
Italy,2007,1.8168813051007
Italy,2008,-0.44897779625752
Italy,2009,0.91265678183398
Italy,2010,0.42969935616403
Italy,2011,1.4969573375921
Italy,2012,0.00443444479716
Italy,2013,1.1329629107104
Italy,2014,1.0741967917433
Italy,2015,1.0688426193297
Italy,2016,1.5151692278653
Italy,2017,1.223157094346
Italy,2018,1.800187994658
Italy,2019,1.1296334002245
Italy,2020,-0.97691286482407
Italy,2021,-0.13958599623485
Italy,2022,1.5983578377192
Italy,2005,1.0741602090015
Italy,2006,2.0137678427044
Italy,2007,1.8168813051007
Italy,2008,-0.44897779625752
Italy,2009,0.91265678183398
Italy,2010,0.42969935616403
Italy,2011,1.4969573375921
Italy,2012,0.00443444479716
Italy,2013,1.1329629107104
Italy,2014,1.0741967917433
Italy,2015,1.0688426193297
Italy,2016,1.5151692278653
Italy,2017,1.223157094346
Italy,2018,1.800187994658
Italy,2019,1.1296334002245
Italy,2020,-0.97691286482407
Italy,2021,-0.13958599623485
Italy,2022,1.5983578377192
Italy,2005,1.0741602090015
Italy,2006,2.0137678427044
Italy,2007,1.8168813051007
Italy,2008,-0.44897779625752
Italy,2009,0.91265678183398
Italy,2010,0.42969935616403
Italy,2011,1.4969573375921
Italy,2012,0.00443444479716
Italy,2013,1.1329629107104
Italy,2014,1.0741967917433
Italy,2015,1.0688426193297
Italy,2016,1.5151692278653
Italy,2017,1.223157094346
Italy,2018,1.800187994658
Italy,2019,1.1296334002245
Italy,2020,-0.97691286482407
Italy,2021,-0.13958599623485
Italy,2022,1.5983578377192
Italy,2005,1.0741602090015
Italy,2006,2.0137678427044
Italy,2007,1.8168813051007
Italy,2008,-0.44897779625752
Italy,2009,0.91265678183398
Italy,2010,0.42969935616403
Italy,2011,1.4969573375921
Italy,2012,0.00443444479716
Italy,2013,1.1329629107104
Italy,2014,1.0741967917433
Italy,2015,1.0688426193297
Italy,2016,1.5151692278653
Italy,2017,1.223157094346
Italy,2018,1.800187994658
Italy,2019,1.1296334002245
Italy,2020,-0.97691286482407
