unique_id,org_fk,main_name_fk,index_name_fk,version_fk,country_a_id_fk,country_b_id_fk,pattern_length_fk,correlation,start_year_a_fk,index_values_a,start_year_b_fk,index_values_b,creation_date,Sector
80329791,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,103,3,0.99663,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1998,"14.7687735575528,12.5777623393436,4.97896213183735",2024-04-06 11:41:15,Unknown
80329796,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,103,3,0.99663,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1998,"14.7687735575528,12.5777623393436,4.97896213183735",2024-04-06 11:41:16,Unknown
80329801,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,103,3,0.99663,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1998,"14.7687735575528,12.5777623393436,4.97896213183735",2024-04-06 11:41:16,Unknown
80329806,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,103,3,0.99663,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1998,"14.7687735575528,12.5777623393436,4.97896213183735",2024-04-06 11:41:16,Unknown
80329811,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,103,3,0.99663,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1998,"14.7687735575528,12.5777623393436,4.97896213183735",2024-04-06 11:41:17,Unknown
80329816,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,103,3,0.99663,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1998,"14.7687735575528,12.5777623393436,4.97896213183735",2024-04-06 11:41:17,Unknown
80329821,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,103,3,0.99663,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1998,"14.7687735575528,12.5777623393436,4.97896213183735",2024-04-06 11:41:17,Unknown
80329826,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,103,3,0.99663,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1998,"14.7687735575528,12.5777623393436,4.97896213183735",2024-04-06 11:41:18,Unknown
80329831,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,103,3,0.99663,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1998,"14.7687735575528,12.5777623393436,4.97896213183735",2024-04-06 11:41:18,Unknown
86502501,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,103,3,0.97015,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1998,"0.578894530446121,0.211919733493711,0.211883679801292",2024-04-15 11:56:28,Unknown
86502509,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,103,3,0.97015,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1998,"0.578894530446121,0.211919733493711,0.211883679801292",2024-04-15 11:56:28,Unknown
86502517,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,103,3,0.97015,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1998,"0.578894530446121,0.211919733493711,0.211883679801292",2024-04-15 11:56:29,Unknown
86502525,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,103,3,0.97015,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1998,"0.578894530446121,0.211919733493711,0.211883679801292",2024-04-15 11:56:30,Unknown
86502533,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,103,3,0.97015,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1998,"0.578894530446121,0.211919733493711,0.211883679801292",2024-04-15 11:56:31,Unknown
86502541,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,103,3,0.97015,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1998,"0.578894530446121,0.211919733493711,0.211883679801292",2024-04-15 11:56:31,Unknown
86502549,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,103,3,0.97015,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1998,"0.578894530446121,0.211919733493711,0.211883679801292",2024-04-15 11:56:32,Unknown
86502557,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,103,3,0.97015,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1998,"0.578894530446121,0.211919733493711,0.211883679801292",2024-04-15 11:56:33,Unknown
86502565,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,103,3,0.97015,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1998,"0.578894530446121,0.211919733493711,0.211883679801292",2024-04-15 11:56:34,Unknown
86502573,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,103,3,0.97015,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1998,"0.578894530446121,0.211919733493711,0.211883679801292",2024-04-15 11:56:34,Unknown
86502581,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,103,3,0.97015,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1998,"0.578894530446121,0.211919733493711,0.211883679801292",2024-04-15 11:56:35,Unknown
86502589,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,103,3,0.97015,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1998,"0.578894530446121,0.211919733493711,0.211883679801292",2024-04-15 11:56:36,Unknown
86502597,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,103,3,0.97015,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1998,"0.578894530446121,0.211919733493711,0.211883679801292",2024-04-15 11:56:36,Unknown
86502605,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,103,3,0.97015,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1998,"0.578894530446121,0.211919733493711,0.211883679801292",2024-04-15 11:56:37,Unknown
80325872,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,43,3,0.99898,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1997,"5.57225711125332,4.2588511022514,-8.02505962727455",2024-04-06 11:36:33,Unknown
80325877,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,43,3,0.99898,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1997,"5.57225711125332,4.2588511022514,-8.02505962727455",2024-04-06 11:36:33,Unknown
80325882,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,43,3,0.99898,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1997,"5.57225711125332,4.2588511022514,-8.02505962727455",2024-04-06 11:36:34,Unknown
80325887,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,43,3,0.99898,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1997,"5.57225711125332,4.2588511022514,-8.02505962727455",2024-04-06 11:36:34,Unknown
80325892,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,43,3,0.99898,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1997,"5.57225711125332,4.2588511022514,-8.02505962727455",2024-04-06 11:36:34,Unknown
80325897,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,43,3,0.99898,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1997,"5.57225711125332,4.2588511022514,-8.02505962727455",2024-04-06 11:36:35,Unknown
80325902,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,43,3,0.99898,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1997,"5.57225711125332,4.2588511022514,-8.02505962727455",2024-04-06 11:36:35,Unknown
80325907,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,43,3,0.99898,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1997,"5.57225711125332,4.2588511022514,-8.02505962727455",2024-04-06 11:36:35,Unknown
80325912,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,43,3,0.99898,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1997,"5.57225711125332,4.2588511022514,-8.02505962727455",2024-04-06 11:36:36,Unknown
80325917,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,43,3,0.99898,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1997,"5.57225711125332,4.2588511022514,-8.02505962727455",2024-04-06 11:36:36,Unknown
80325922,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,43,3,0.99898,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1997,"5.57225711125332,4.2588511022514,-8.02505962727455",2024-04-06 11:36:37,Unknown
80325927,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,43,3,0.99898,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1997,"5.57225711125332,4.2588511022514,-8.02505962727455",2024-04-06 11:36:37,Unknown
80325932,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,43,3,0.99898,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1997,"5.57225711125332,4.2588511022514,-8.02505962727455",2024-04-06 11:36:37,Unknown
86499335,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:51:56,Unknown
86499339,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:51:57,Unknown
86499343,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:51:57,Unknown
86499347,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:51:57,Unknown
86499351,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:51:58,Unknown
86499355,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:51:58,Unknown
86499359,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:51:58,Unknown
86499363,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:51:59,Unknown
86499367,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:51:59,Unknown
86499371,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:51:59,Unknown
86499375,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:52:00,Unknown
86499379,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:52:00,Unknown
86499383,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:52:00,Unknown
86499387,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:52:01,Unknown
86499391,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:52:01,Unknown
86499395,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:52:02,Unknown
86499399,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:52:02,Unknown
86499403,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:52:02,Unknown
86499407,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:52:03,Unknown
86499411,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,43,3,0.97332,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1997,"14.9178248434772,10.0016258713918,12.2585721685544",2024-04-15 11:52:03,Unknown
80337554,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,169,3,0.99844,1990,"5.83668775158168,5.55555555555579,3.87337536996478",2011,"2.8772435849594,2.77908768282493,1.72439933626923",2024-04-06 11:50:40,Unknown
80337560,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,169,3,0.99844,1990,"5.83668775158168,5.55555555555579,3.87337536996478",2011,"2.8772435849594,2.77908768282493,1.72439933626923",2024-04-06 11:50:40,Unknown
80337566,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,169,3,0.99844,1990,"5.83668775158168,5.55555555555579,3.87337536996478",2011,"2.8772435849594,2.77908768282493,1.72439933626923",2024-04-06 11:50:40,Unknown
80337572,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,169,3,0.99844,1990,"5.83668775158168,5.55555555555579,3.87337536996478",2011,"2.8772435849594,2.77908768282493,1.72439933626923",2024-04-06 11:50:41,Unknown
80337578,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,169,3,0.99844,1990,"5.83668775158168,5.55555555555579,3.87337536996478",2011,"2.8772435849594,2.77908768282493,1.72439933626923",2024-04-06 11:50:41,Unknown
80337584,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,169,3,0.99844,1990,"5.83668775158168,5.55555555555579,3.87337536996478",2011,"2.8772435849594,2.77908768282493,1.72439933626923",2024-04-06 11:50:42,Unknown
80337590,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,169,3,0.99844,1990,"5.83668775158168,5.55555555555579,3.87337536996478",2011,"2.8772435849594,2.77908768282493,1.72439933626923",2024-04-06 11:50:42,Unknown
80337596,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,169,3,0.99844,1990,"5.83668775158168,5.55555555555579,3.87337536996478",2011,"2.8772435849594,2.77908768282493,1.72439933626923",2024-04-06 11:50:43,Unknown
86508374,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,169,3,0.96996,1990,"3.96016524098612,2.88903747468842,3.15913340675828",2011,"20.3989744146451,15.3537834006962,17.7321173505022",2024-04-15 12:05:34,Unknown
86508378,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,169,3,0.96996,1990,"3.96016524098612,2.88903747468842,3.15913340675828",2011,"20.3989744146451,15.3537834006962,17.7321173505022",2024-04-15 12:05:34,Unknown
86508382,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,169,3,0.96996,1990,"3.96016524098612,2.88903747468842,3.15913340675828",2011,"20.3989744146451,15.3537834006962,17.7321173505022",2024-04-15 12:05:35,Unknown
86508386,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,169,3,0.96996,1990,"3.96016524098612,2.88903747468842,3.15913340675828",2011,"20.3989744146451,15.3537834006962,17.7321173505022",2024-04-15 12:05:35,Unknown
86508390,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,169,3,0.96996,1990,"3.96016524098612,2.88903747468842,3.15913340675828",2011,"20.3989744146451,15.3537834006962,17.7321173505022",2024-04-15 12:05:35,Unknown
86508394,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,169,3,0.96996,1990,"3.96016524098612,2.88903747468842,3.15913340675828",2011,"20.3989744146451,15.3537834006962,17.7321173505022",2024-04-15 12:05:36,Unknown
86508398,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,169,3,0.96996,1990,"3.96016524098612,2.88903747468842,3.15913340675828",2011,"20.3989744146451,15.3537834006962,17.7321173505022",2024-04-15 12:05:36,Unknown
86508402,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,169,3,0.96996,1990,"3.96016524098612,2.88903747468842,3.15913340675828",2011,"20.3989744146451,15.3537834006962,17.7321173505022",2024-04-15 12:05:36,Unknown
86508406,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,169,3,0.96996,1990,"3.96016524098612,2.88903747468842,3.15913340675828",2011,"20.3989744146451,15.3537834006962,17.7321173505022",2024-04-15 12:05:37,Unknown
80329485,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:40:53,Unknown
80329490,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:40:54,Unknown
80329495,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:40:54,Unknown
80329500,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:40:54,Unknown
80329505,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:40:55,Unknown
80329510,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:40:55,Unknown
80329515,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:40:56,Unknown
80329520,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:40:56,Unknown
80329525,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:40:56,Unknown
80329530,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:40:57,Unknown
80329535,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:40:57,Unknown
80329540,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:40:57,Unknown
80329545,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:40:58,Unknown
80329550,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:40:58,Unknown
80329555,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:40:58,Unknown
80329560,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:40:59,Unknown
80329565,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:40:59,Unknown
80329570,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:40:59,Unknown
80329575,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:41:00,Unknown
80329580,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:41:00,Unknown
80329585,World Bank,"Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %)",2023,12,100,3,0.99317,1990,"5.83668775158168,5.55555555555579,3.87337536996478",1994,"10.2479355556119,10.2248861637545,8.97715233826453",2024-04-06 11:41:01,Unknown
86502175,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,3,0.97268,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1994,"0.718742621391669,0.486405286338674,0.489232252713631",2024-04-15 11:55:54,Unknown
86502182,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,3,0.97268,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1994,"0.718742621391669,0.486405286338674,0.489232252713631",2024-04-15 11:55:55,Unknown
86502189,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,3,0.97268,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1994,"0.718742621391669,0.486405286338674,0.489232252713631",2024-04-15 11:55:56,Unknown
86502196,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,3,0.97268,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1994,"0.718742621391669,0.486405286338674,0.489232252713631",2024-04-15 11:55:57,Unknown
86502203,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,3,0.97268,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1994,"0.718742621391669,0.486405286338674,0.489232252713631",2024-04-15 11:55:57,Unknown
86502210,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,3,0.97268,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1994,"0.718742621391669,0.486405286338674,0.489232252713631",2024-04-15 11:55:58,Unknown
86502217,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,3,0.97268,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1994,"0.718742621391669,0.486405286338674,0.489232252713631",2024-04-15 11:55:59,Unknown
86502224,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,3,0.97268,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1994,"0.718742621391669,0.486405286338674,0.489232252713631",2024-04-15 11:55:59,Unknown
86502231,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,3,0.97268,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1994,"0.718742621391669,0.486405286338674,0.489232252713631",2024-04-15 11:56:00,Unknown
86502238,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,3,0.97268,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1994,"0.718742621391669,0.486405286338674,0.489232252713631",2024-04-15 11:56:01,Unknown
86502245,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,3,0.97268,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1994,"0.718742621391669,0.486405286338674,0.489232252713631",2024-04-15 11:56:01,Unknown
86502252,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,3,0.97268,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1994,"0.718742621391669,0.486405286338674,0.489232252713631",2024-04-15 11:56:02,Unknown
86502259,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,3,0.97268,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1994,"0.718742621391669,0.486405286338674,0.489232252713631",2024-04-15 11:56:03,Unknown
86502266,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,3,0.97268,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1994,"0.718742621391669,0.486405286338674,0.489232252713631",2024-04-15 11:56:04,Unknown
86502273,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,3,0.97268,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1994,"0.718742621391669,0.486405286338674,0.489232252713631",2024-04-15 11:56:05,Unknown
86502280,World Bank,Net ODA received (% of GNI),Net ODA received (% of GNI),2023,12,100,3,0.97268,1990,"3.96016524098612,2.88903747468842,3.15913340675828",1994,"0.718742621391669,0.486405286338674,0.489232252713631",2024-04-15 11:56:06,Unknown
