country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,event_correlation_score,country_a_id_fk,event_correlation_count,similar_event_year_a,similar_raw_event,similar_event_year_b
236,1990,1990,27,6,0.9638698550724637,1,5.078321913043478,"['Unknown', 'Trade Sector']",0,21,0,,,
215,1990,1993,27,6,0.9631433333333334,1,5.077886,"['Unknown', 'Trade Sector']",4,21,0,,,
74,1990,1991,27,6,0.9615371014492753,1,5.076922260869565,"['Unknown', 'Trade Sector']",2,21,0,,,
235,1990,1990,27,6,0.9614252173913044,1,5.076855130434783,"['Unknown', 'Trade Sector']",0,21,0,,,
215,1990,1992,27,6,0.960892463768116,1,5.07653547826087,"['Unknown', 'Trade Sector']",4,21,0,,,
235,1990,1992,27,6,0.9603386956521739,1,5.0762032173913045,"['Unknown', 'Trade Sector']",0,21,0,,,
215,1990,1994,27,6,0.9600523188405797,1,5.0760313913043476,"['Unknown', 'Trade Sector']",4,21,0,,,
74,1990,1992,27,6,0.9590717391304348,1,5.075443043478261,"['Unknown', 'Trade Sector']",2,21,0,,,
153,1990,1990,30,5,0.9589005555555556,1,5.075340333333333,"['Unknown', 'Trade Sector']",4,21,0,,,
74,1990,1995,27,6,0.9581410144927536,1,5.074884608695652,"['Unknown', 'Trade Sector']",2,21,0,,,
215,1990,1990,30,5,0.95654,1,5.073924,"['Unknown', 'Trade Sector']",4,21,0,,,
236,1990,1991,27,6,0.9564160869565218,1,5.073849652173913,"['Unknown', 'Trade Sector']",0,21,0,,,
74,1990,1993,27,6,0.9558552173913043,1,5.073513130434782,"['Unknown', 'Trade Sector']",2,21,0,,,
74,1990,1994,27,6,0.9551230434782609,1,5.073073826086956,"['Unknown', 'Trade Sector']",2,21,0,,,
14,1990,1990,27,6,0.9549577966101696,1,5.072974677966101,"['Unknown', 'Trade Sector']",0,21,0,,,
74,1990,1991,30,5,0.954596388888889,1,5.072757833333333,"['Unknown', 'Trade Sector']",2,21,0,,,
215,1990,1992,30,5,0.9541497222222222,1,5.072489833333333,"['Unknown', 'Trade Sector']",4,21,0,,,
236,1990,1991,30,5,0.9524791666666668,1,5.0714875,"['Unknown', 'Trade Sector']",0,21,0,,,
153,1990,1991,30,5,0.9523161111111111,1,5.071389666666667,"['Unknown', 'Trade Sector']",4,21,1,1990,European Integration,1991
215,1990,1991,30,5,0.9510194444444444,1,5.070611666666666,"['Unknown', 'Trade Sector']",4,21,0,,,
156,1990,1992,27,6,0.9504673529411766,1,5.070280411764706,"['Unknown', 'Trade Sector']",0,21,0,,,
215,1990,1991,27,6,0.9498191304347826,1,5.069891478260869,"['Unknown', 'Trade Sector']",4,21,0,,,
210,1990,1990,30,5,0.9486302777777778,1,5.069178166666667,"['Unknown', 'Trade Sector']",8,21,0,,,
40,1990,1990,30,5,0.9483633333333334,1,5.069018,"['Unknown', 'Trade Sector']",2,21,0,,,
236,1990,1992,27,6,0.9475314492753624,1,5.068518869565217,"['Unknown', 'Trade Sector']",0,21,0,,,
57,1990,1993,27,6,0.9468798529411766,1,5.068127911764706,"['Unknown', 'Trade Sector']",3,21,0,,,
