unique_id,org_fk,main_name_fk,index_name_fk,version_fk,country_a_id_fk,country_b_id_fk,pattern_length_fk,correlation,start_year_a_fk,index_values_a,start_year_b_fk,index_values_b,creation_date
13412078,World Bank,GDP (current US$),GDP (current US$),2023,55,188,6,0.91392,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2016,"1865444444.44444,1996703703.7037,2057074074.07407,2094185185.18518,1516000000.0,1691259259.25926",2023-12-27 18:09:00
13412086,World Bank,GDP (current US$),GDP (current US$),2023,55,232,6,0.91358,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1986,"3923244170.44145,6269522147.44353,6508931651.66667,5276480789.75396,4304399314.79883,3321729157.61296",2023-12-27 18:09:01
13412031,World Bank,GDP (current US$),GDP (current US$),2023,55,68,6,0.91294,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2010,"4438765109.49036,4820478592.33503,4886551706.18441,4597552948.64649,4422986447.48958,4063245671.29285",2023-12-27 18:08:54
13412018,World Bank,GDP (current US$),GDP (current US$),2023,55,40,6,0.91219,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2011,"1793326630174.52,1828366481521.6,1846597421834.98,1805749878439.94,1556508816217.14,1527994741907.43",2023-12-27 18:08:52
13412079,World Bank,GDP (current US$),GDP (current US$),2023,55,212,6,0.91075,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2014,"76818773784.7605,84984672415.9401,102943515502.994,129718581297.431,32333780383.2924,32338079165.2893",2023-12-27 18:09:00
13412044,World Bank,GDP (current US$),GDP (current US$),2023,55,101,6,0.91055,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1994,"176892143931.505,202132028723.115,227369679374.973,215748998609.635,95445547872.715,140001351215.462",2023-12-27 18:08:55
13412083,World Bank,GDP (current US$),GDP (current US$),2023,55,219,6,0.90996,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"7633036366.03492,8448410727.15443,9112606074.51713,8271431932.43678,6992416096.89018,7536403146.68377",2023-12-27 18:09:00
13412039,World Bank,GDP (current US$),GDP (current US$),2023,55,94,6,0.90855,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1988,"2613926800.0,2736243800.0,3096289800.0,3473562850.28022,2257129873.67081,1878253818.08352",2023-12-27 18:08:55
13412074,World Bank,GDP (current US$),GDP (current US$),2023,55,193,6,0.90842,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2006,"1908167105.75837,2185874623.59704,2393437820.41892,2056126701.86163,1881191950.0,1813717694.55253",2023-12-27 18:08:59
13412033,World Bank,GDP (current US$),GDP (current US$),2023,55,73,6,0.90762,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1988,"109058990760.483,119012054870.445,141438345513.917,127773856785.767,112532519246.084,89214114708.0254",2023-12-27 18:08:54
13412085,World Bank,GDP (current US$),GDP (current US$),2023,55,226,6,0.90648,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"27121712418.5349,28557451149.8686,29489012806.8905,26851970249.3032,23496215880.5212,23797686961.8447",2023-12-27 18:09:00
13412063,World Bank,GDP (current US$),GDP (current US$),2023,55,165,6,0.90645,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2011,"501360549669.404,512777309840.997,526014468085.106,501736471832.848,388159512245.53,370956547619.048",2023-12-27 18:08:58
13412035,World Bank,GDP (current US$),GDP (current US$),2023,55,82,6,0.90555,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1996,"6932984635.632,6891433840.90915,7482072380.2381,7718110780.94815,4982849054.0291,5314871683.5223",2023-12-27 18:08:54
13412020,World Bank,GDP (current US$),GDP (current US$),2023,55,43,6,0.90466,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2011,"12172308858.2993,12367362746.1307,12953534870.304,13940767222.1053,10950392257.2764,10097778097.0969",2023-12-27 18:08:53
13412080,World Bank,GDP (current US$),GDP (current US$),2023,55,213,6,0.90404,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1985,"873000000.0,891000000.0,980000000.0,1161000000.0,542600000.0,388400000.0",2023-12-27 18:09:00
13412017,World Bank,GDP (current US$),GDP (current US$),2023,55,36,6,0.90401,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1961,"202999991.80106,213500005.79077,232749997.771905,260750007.744465,158994962.811977,165444571.263127",2023-12-27 18:08:52
13412021,World Bank,GDP (current US$),GDP (current US$),2023,55,44,6,0.90191,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1979,"21806136150.3524,29036709871.7949,34509878043.5897,25326722339.4991,20356389841.5586,19623025627.1737",2023-12-27 18:08:53
13412041,World Bank,GDP (current US$),GDP (current US$),2023,55,99,6,0.90065,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1964,"434267944.211859,523694958.170663,628893320.967614,621225998.641327,474399519.59457,414709309.105915",2023-12-27 18:08:55
13412060,World Bank,GDP (current US$),GDP (current US$),2023,55,144,6,0.90017,2012,"3024525139.6648,3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1986,"2896178866.66667,3020611600.0,3204461566.66667,3576966800.0,2560785660.0,2379018326.31579",2023-12-27 18:08:57
13411856,World Bank,GDP (current US$),GDP (current US$),2023,55,72,5,0.99839,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2017,"5353468387.56019,5581425890.96651,5481692621.61125,4477030179.83128,4296235427.52339",2023-12-27 18:08:39
13411906,World Bank,GDP (current US$),GDP (current US$),2023,55,124,5,0.99694,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2017,"67157451660.2727,76686048499.3527,69254143968.3398,46808208747.2754,39798423941.0335",2023-12-27 18:08:43
13412006,World Bank,GDP (current US$),GDP (current US$),2023,55,250,5,0.9963,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1989,"8286322700.0,8783816700.0,8641481700.0,6751472200.0,6563813300.0",2023-12-27 18:08:50
13411938,World Bank,GDP (current US$),GDP (current US$),2023,55,171,5,0.99379,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1995,"4636057476.42568,5155311077.38998,4936615298.79367,3789443014.61662,3477038204.01733",2023-12-27 18:08:45
13411885,World Bank,GDP (current US$),GDP (current US$),2023,55,103,5,0.9929,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"218002481737.691,234637675128.645,228415656174.957,166774104911.48,166602488747.885",2023-12-27 18:08:41
13411838,World Bank,GDP (current US$),GDP (current US$),2023,55,48,5,0.99288,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"370691143086.761,382093697077.685,381240864422.407,293492370228.847,282720100286.228",2023-12-27 18:08:37
13411933,World Bank,GDP (current US$),GDP (current US$),2023,55,165,5,0.99195,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"512777309840.997,526014468085.106,501736471832.848,388159512245.53,370956547619.048",2023-12-27 18:08:45
13411891,World Bank,GDP (current US$),GDP (current US$),2023,55,112,5,0.99152,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1986,"6402053536.84624,6756214752.90563,6277443443.29635,4221374898.29454,4160089597.13932",2023-12-27 18:08:42
13412001,World Bank,GDP (current US$),GDP (current US$),2023,55,248,5,0.99089,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2013,"40415233436.1767,43228585321.3272,42444489460.9387,31317824906.4358,26842231204.8047",2023-12-27 18:08:50
13411984,World Bank,GDP (current US$),GDP (current US$),2023,55,228,5,0.99039,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2015,"864313960482.343,869682954136.208,858988578709.755,778476714087.962,759934804372.319",2023-12-27 18:08:49
13412008,World Bank,GDP (current US$),GDP (current US$),2023,55,250,5,0.98968,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2003,"5727591800.0,5805598400.0,5755215200.0,5443896500.0,5291950100.0",2023-12-27 18:08:51
13411833,World Bank,GDP (current US$),GDP (current US$),2023,55,40,5,0.98956,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"1828366481521.6,1846597421834.98,1805749878439.94,1556508816217.14,1527994741907.43",2023-12-27 18:08:37
13411805,World Bank,GDP (current US$),GDP (current US$),2023,55,2,5,0.98956,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1988,"2051236250.0,2253090000.0,2028553750.0,1099559027.77778,652174990.837304",2023-12-27 18:08:34
13412004,World Bank,GDP (current US$),GDP (current US$),2023,55,249,5,0.9888,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"25503060420.026,28037239462.7142,27141023558.0829,21251216798.7762,20958412538.3093",2023-12-27 18:08:50
13411816,World Bank,GDP (current US$),GDP (current US$),2023,55,14,5,0.98842,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1997,"212790348404.555,218259904401.956,217259147049.954,197289625479.906,197508773215.323",2023-12-27 18:08:35
13411868,World Bank,GDP (current US$),GDP (current US$),2023,55,81,5,0.98806,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1997,"2211989623279.95,2238990774702.68,2194945278872.59,1947981991011.77,1945790973803.15",2023-12-27 18:08:40
13411996,World Bank,GDP (current US$),GDP (current US$),2023,55,239,5,0.98762,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2014,"80845385816.2062,86196264741.9423,86138288633.2241,62081322741.1228,52870108217.5626",2023-12-27 18:08:50
13411850,World Bank,GDP (current US$),GDP (current US$),2023,55,62,5,0.98756,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1996,"25226393196.5983,28162053026.5133,27981896948.4742,19645272636.3182,18327764882.4412",2023-12-27 18:08:38
13411915,World Bank,GDP (current US$),GDP (current US$),2023,55,138,5,0.98727,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2017,"13713505998.0391,14735695930.9727,14436347115.2893,11401040995.9946,11476433603.7814",2023-12-27 18:08:43
13411909,World Bank,GDP (current US$),GDP (current US$),2023,55,129,5,0.98724,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1981,"4759333969.83276,4784977348.93187,4686457013.0813,3905938480.86119,3802557894.8719",2023-12-27 18:08:43
13411841,World Bank,GDP (current US$),GDP (current US$),2023,55,180,5,0.9872,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"17692911280.5627,17958720704.4596,17912907682.0663,11890259176.6829,10219341017.1383",2023-12-27 18:08:38
13411902,World Bank,GDP (current US$),GDP (current US$),2023,55,121,5,0.98628,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2017,"53027680685.8375,54901519155.6219,51605959131.3654,31712128253.7961,23131941556.7843",2023-12-27 18:08:42
13411820,World Bank,GDP (current US$),GDP (current US$),2023,55,21,5,0.98596,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1997,"252708051420.839,258528339631.029,258245733221.468,236792460312.471,236746141604.37",2023-12-27 18:08:36
13411950,World Bank,GDP (current US$),GDP (current US$),2023,55,182,5,0.98506,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"2208293528673.97,2292470104248.18,2059241582146.11,1363482179761.17,1276786344534.27",2023-12-27 18:08:46
13412005,World Bank,GDP (current US$),GDP (current US$),2023,55,250,5,0.98463,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1981,"8011373800.0,8539700700.0,7764067000.0,6352125900.0,5637259300.0",2023-12-27 18:08:50
13411985,World Bank,GDP (current US$),GDP (current US$),2023,55,229,5,0.98369,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1991,"3208098919.0146,3200539816.0601,3179225948.58114,2561118608.35516,2482228439.71407",2023-12-27 18:08:49
13411948,World Bank,GDP (current US$),GDP (current US$),2023,55,182,5,0.98326,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1989,"506500173960.269,516814274021.956,517962962962.963,460290556900.726,435083713850.837",2023-12-27 18:08:46
13411947,World Bank,GDP (current US$),GDP (current US$),2023,55,181,5,0.98324,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1988,"40424526825.7903,41450779108.6724,38244330107.5469,28851673544.9961,25121666666.6667",2023-12-27 18:08:46
13411959,World Bank,GDP (current US$),GDP (current US$),2023,55,199,5,0.98312,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1995,"870758739.40678,941742152.709895,850218033.622007,672375927.347148,669384768.87263",2023-12-27 18:08:47
13411824,World Bank,GDP (current US$),GDP (current US$),2023,55,31,5,0.98151,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"2465228293862.62,2472819362259.0,2456043766063.5,1802211999555.59,1795693265824.27",2023-12-27 18:08:36
13411807,World Bank,GDP (current US$),GDP (current US$),2023,55,3,5,0.98149,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"209059081828.261,209755003250.664,213809980720.787,165979224316.667,160034212613.438",2023-12-27 18:08:35
13411992,World Bank,GDP (current US$),GDP (current US$),2023,55,238,5,0.9813,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1980,"10163020115.7344,11048301420.6301,9178780076.99713,5102276308.45313,4850238549.61832",2023-12-27 18:08:50
13411853,World Bank,GDP (current US$),GDP (current US$),2023,55,65,5,0.97997,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"22388344123.9938,21948834290.3521,21765453087.479,13185496881.4052,11240808846.6924",2023-12-27 18:08:39
13411872,World Bank,GDP (current US$),GDP (current US$),2023,55,89,5,0.97984,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1983,"9050000409.05,9470000103.94584,9721652086.95652,7231963515.98174,7084399840.0",2023-12-27 18:08:40
13411918,World Bank,GDP (current US$),GDP (current US$),2023,55,143,5,0.97934,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1997,"2840182220.99117,2934578821.10938,2907075359.5041,2654476597.15436,2673738412.57583",2023-12-27 18:08:44
13411897,World Bank,GDP (current US$),GDP (current US$),2023,55,117,5,0.97839,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"174048271288.151,174167626656.763,162650191195.358,114585567439.674,109406169162.833",2023-12-27 18:08:42
13411920,World Bank,GDP (current US$),GDP (current US$),2023,55,144,5,0.97776,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"12292770631.1967,12582122604.1921,12226514666.0404,11619892592.6599,11181350649.2247",2023-12-27 18:08:44
13411967,World Bank,GDP (current US$),GDP (current US$),2023,55,187,5,0.97764,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2017,"1058944444.44444,1076922222.22222,1107844444.44444,884522222.222222,860844444.444444",2023-12-27 18:08:48
13411937,World Bank,GDP (current US$),GDP (current US$),2023,55,170,5,0.97751,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1985,"6541517100.0,6797834200.0,6827665300.0,5902783400.0,5918469800.0",2023-12-27 18:08:45
13411982,World Bank,GDP (current US$),GDP (current US$),2023,55,226,5,0.97733,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1983,"7763750003.2349,7757083334.68006,7375918367.34694,4794444444.44444,4797777777.77778",2023-12-27 18:08:49
13411998,World Bank,GDP (current US$),GDP (current US$),2023,55,243,5,0.97662,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1986,"26336616250.4397,36658108850.3148,25423812648.5941,6293304974.59403,6471740805.56984",2023-12-27 18:08:50
13411977,World Bank,GDP (current US$),GDP (current US$),2023,55,217,5,0.97568,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2008,"218089977728.285,224561692650.334,252518218262.806,67539427670.9958,43190317724.7088",2023-12-27 18:08:48
13411960,World Bank,GDP (current US$),GDP (current US$),2023,55,201,5,0.97531,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2014,"1245251396.64804,1253072625.69832,1263687150.83799,1191620111.73184,1185474860.3352",2023-12-27 18:08:47
13411956,World Bank,GDP (current US$),GDP (current US$),2023,55,195,5,0.97495,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"741849984943.256,753864543430.248,766605946720.427,669484381328.891,665999879694.192",2023-12-27 18:08:47
13411831,World Bank,GDP (current US$),GDP (current US$),2023,55,36,5,0.97401,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1990,"1132101252.51817,1167398478.3459,1083037670.60484,938632612.026359,925030590.153683",2023-12-27 18:08:37
13411828,World Bank,GDP (current US$),GDP (current US$),2023,55,34,5,0.97395,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1988,"22555941176.4706,21988444444.4444,20632090909.0909,10943548387.0968,10350515463.9175",2023-12-27 18:08:36
13411864,World Bank,GDP (current US$),GDP (current US$),2023,55,78,5,0.97354,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"17170464000.7824,17595744803.6041,18203966900.4404,14383107763.1182,14023890263.875",2023-12-27 18:08:40
13411871,World Bank,GDP (current US$),GDP (current US$),2023,55,84,5,0.97314,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"242029307133.408,238907690051.132,235458133124.604,195683527003.375,193148146586.938",2023-12-27 18:08:40
13411963,World Bank,GDP (current US$),GDP (current US$),2023,55,206,5,0.97172,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1998,"152982979945.103,151516952945.154,151752749926.331,135429908544.338,129087560694.625",2023-12-27 18:08:47
13411859,World Bank,GDP (current US$),GDP (current US$),2023,55,74,5,0.9707,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1997,"1452884917959.09,1503108739159.44,1493151737698.46,1365639660792.16,1377657339291.34",2023-12-27 18:08:39
13411886,World Bank,GDP (current US$),GDP (current US$),2023,55,107,5,0.97043,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1997,"1241879604365.62,1270052525928.4,1252446659833.79,1146676894209.73,1168023426056.38",2023-12-27 18:08:41
13411847,World Bank,GDP (current US$),GDP (current US$),2023,55,58,5,0.97014,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1997,"173538719988.553,176991230634.23,177964167947.204,164157842126.821,164791096044.098",2023-12-27 18:08:38
13411908,World Bank,GDP (current US$),GDP (current US$),2023,55,128,5,0.96955,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2017,"50440935654.0075,55284309690.2698,55204960999.5882,25459685019.548,30123795336.8931",2023-12-27 18:08:43
13411971,World Bank,GDP (current US$),GDP (current US$),2023,55,213,5,0.96929,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2013,"5145757575.75758,5240606060.60606,5126238146.34146,3317421499.77314,3591679371.03991",2023-12-27 18:08:48
13411930,World Bank,GDP (current US$),GDP (current US$),2023,55,159,5,0.96873,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2013,"520117163617.721,574183825592.358,493026782401.561,404649048648.026,375745732274.676",2023-12-27 18:08:45
13411837,World Bank,GDP (current US$),GDP (current US$),2023,55,48,5,0.9677,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1982,"38968039721.748,38729822781.5997,38253120737.9671,34894419525.2817,34942489683.9712",2023-12-27 18:08:37
13411887,World Bank,GDP (current US$),GDP (current US$),2023,55,107,5,0.96648,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"2086957656821.6,2141924094298.57,2162009615996.51,1836637711060.55,1877071687633.83",2023-12-27 18:08:41
13411890,World Bank,GDP (current US$),GDP (current US$),2023,55,110,5,0.96639,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2010,"5759071769013.11,6233147172341.35,6272362996105.03,5212328181166.18,4896994405353.29",2023-12-27 18:08:41
13411900,World Bank,GDP (current US$),GDP (current US$),2023,55,119,5,0.96618,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1984,"1757142852.65122,2366666615.55556,1776842088.51577,1087273103.69639,598961269.297879",2023-12-27 18:08:42
13411927,World Bank,GDP (current US$),GDP (current US$),2023,55,157,5,0.96613,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1986,"2885799993.91571,3851200117.77355,2630900095.60219,1013184755.57026,1009455476.10732",2023-12-27 18:08:44
13411934,World Bank,GDP (current US$),GDP (current US$),2023,55,166,5,0.96457,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"87408842652.7958,89936020806.2419,92699089726.9181,78710793237.9714,75128738621.5865",2023-12-27 18:08:45
13411834,World Bank,GDP (current US$),GDP (current US$),2023,55,43,5,0.96407,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1990,"1738605558.05436,1877137983.02923,1881847671.47122,1463251161.33494,1179837963.95379",2023-12-27 18:08:37
13411823,World Bank,GDP (current US$),GDP (current US$),2023,55,31,5,0.96403,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1996,"850426432991.742,883206452832.811,863711007338.683,599642075039.049,655448188246.11",2023-12-27 18:08:36
13411817,World Bank,GDP (current US$),GDP (current US$),2023,55,15,5,0.96357,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"69679913509.9091,74160553008.7311,75239737488.8044,53076244754.5037,37867007022.7844",2023-12-27 18:08:35
13411949,World Bank,GDP (current US$),GDP (current US$),2023,55,182,5,0.96354,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1995,"395537185734.854,391724890744.498,404928954191.876,270955486862.442,195907128350.934",2023-12-27 18:08:46
13411839,World Bank,GDP (current US$),GDP (current US$),2023,55,50,5,0.96292,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1981,"12537821038.2202,13651667371.1676,11006712650.4481,7857729193.20343,7195042616.0071",2023-12-27 18:08:37
13411946,World Bank,GDP (current US$),GDP (current US$),2023,55,179,5,0.96267,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"186833502362.637,198727642967.033,206224598571.429,161739955576.923,151732181868.132",2023-12-27 18:08:46
13411972,World Bank,GDP (current US$),GDP (current US$),2023,55,213,5,0.962,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2017,"3591679371.03991,3996198760.32389,4016040575.08796,2911807496.20227,2984706243.65482",2023-12-27 18:08:48
13411813,World Bank,GDP (current US$),GDP (current US$),2023,55,10,5,0.96114,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1999,"283523000000.0,284203750000.0,268696750000.0,97724004251.8602,127586973492.177",2023-12-27 18:08:35
13411861,World Bank,GDP (current US$),GDP (current US$),2023,55,76,5,0.96075,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1997,"3762859109.39532,3903186594.70924,3911602000.29402,3599845481.64557,3573808550.51292",2023-12-27 18:08:39
13411916,World Bank,GDP (current US$),GDP (current US$),2023,55,142,5,0.96063,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1996,"1695122173.91304,1930081168.83117,1698717504.65549,1170782957.37443,1288429391.79951",2023-12-27 18:08:43
13411844,World Bank,GDP (current US$),GDP (current US$),2023,55,53,5,0.96004,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"57231455635.3668,59363124068.5843,59214461630.3993,50742086222.907,52391038979.0338",2023-12-27 18:08:38
13411923,World Bank,GDP (current US$),GDP (current US$),2023,55,150,5,0.95928,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1998,"3873109748.79035,3868551624.85758,3922231976.43938,3557341284.0188,3349169932.3008",2023-12-27 18:08:44
13411869,World Bank,GDP (current US$),GDP (current US$),2023,55,82,5,0.9589,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1997,"6891433840.90915,7482072380.2381,7718110780.94815,4982849054.0291,5314871683.5223",2023-12-27 18:08:40
13411994,World Bank,GDP (current US$),GDP (current US$),2023,55,238,5,0.95827,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1999,"23983945190.6202,22823271520.8708,20898762265.2653,13606515935.952,12045638209.5112",2023-12-27 18:08:50
13411851,World Bank,GDP (current US$),GDP (current US$),2023,55,63,5,0.95758,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1999,"90710704806.8416,99838543960.0763,96684636118.5984,85146067415.7303,80288461538.4615",2023-12-27 18:08:39
13411954,World Bank,GDP (current US$),GDP (current US$),2023,55,193,5,0.95689,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"1604701051.17188,1678741201.56863,1673910988.23529,1419400403.82339,1468342430.68836",2023-12-27 18:08:46
13411811,World Bank,GDP (current US$),GDP (current US$),2023,55,6,5,0.95639,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",2012,"124998210652.243,133401582620.494,137244439121.374,87219300384.5072,49840491178.1518",2023-12-27 18:08:35
13411988,World Bank,GDP (current US$),GDP (current US$),2023,55,233,5,0.95572,2013,"3039944134.07821,3048435754.18994,3042737430.1676,3014748603.35196,3009497206.70391",1996,"44558841762.3667,50151522612.0082,41882529044.5491,31580642102.4386,32375081951.1418",2023-12-27 18:08:49
